fonte,tipo,termo,conteudo,relevancia,regiao,cliente,fonte_busca,categoria,data_coleta,valor,url,buscador,posicao,canal,video_id,publicado_em,autor,likes,video_titulo,desenvolvedor,rating,installs,app_id
Google Suggest,sugestao,bitcoin,bitcoin livro,600.0,br,chrome,web,expansao_l,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin liquidation map,558.0,br,chrome,web,expansao_l,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin live,557.0,br,chrome,web,expansao_l,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin lixao,556.0,br,chrome,web,expansao_l,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin lightning wallet,555.0,br,chrome,web,expansao_l,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin liquidation,554.0,br,chrome,web,expansao_l,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin liquid,553.0,br,chrome,web,expansao_l,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin liquida,552.0,br,chrome,web,expansao_l,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin logo png,551.0,br,chrome,web,expansao_l,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin lastro,550.0,br,chrome,web,expansao_l,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin mining,601.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin miner,600.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin mayer multiple,562.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin market cap,561.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin magazine,560.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin monthly returns,559.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin moeda,558.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin mining app,557.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin mvrv,556.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin medo e ganancia,555.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin maxima historica,554.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin magazine pro,553.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin maior valor,552.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin mineração,551.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin mercado pago,550.0,br,chrome,web,expansao_m,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin noticias,1250.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin nubank,850.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin now,601.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin na b3,600.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin network,560.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin nodes,559.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin no inicio,558.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin na xp,557.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin no mercado pago,556.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin na rico,555.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin no picpay,554.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin notícias hoje,553.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin now usd,552.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin na bolsa,551.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin novembro 2025,550.0,br,chrome,web,expansao_n,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o que é,1250.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ontem,750.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin onde comprar,602.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o que é e como funciona,601.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,http://bitcoin.org,600.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin online,559.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o que esta acontecendo,558.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum,557.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ouro,556.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin outubro 2021,555.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin outubro 2025,554.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o q é,553.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin otc,552.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o que esperar,551.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o'que e,550.0,br,chrome,web,expansao_o,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin price,1252.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin price usd,1251.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin preço,1250.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para real,601.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin previsão,600.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin preço dolar,559.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para dolar,558.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin preço hoje,557.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin pizza day,556.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin price brl,555.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin p2p,554.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin puzzle,553.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin previsão 2030,552.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin pode subir,551.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin paga imposto de renda,550.0,br,chrome,web,expansao_p,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin queda,1250.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando surgiu,800.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto vale,650.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando lançou,601.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quem criou,600.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto custa,559.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando foi criado,558.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin queda hoje,557.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quantos existem,556.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando lançou valor,555.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual a tendencia,554.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quantile model,553.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual o valor,552.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando comprar,551.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto valia em 2010,550.0,br,chrome,web,expansao_q,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin real,1251.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin red pill,1250.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin real hoje,601.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin real dolar,600.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin rainbow chart,560.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin red pill 3a edição pdf download,559.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin reais,558.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin reddit,557.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin red pill livro,556.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin rainbow,555.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin real time,554.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin renato ulianov,553.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin red pill epub,552.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin rio de janeiro,551.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin red pill 1 edição pdf,550.0,br,chrome,web,expansao_r,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin subiu,700.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin site,602.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin significado,601.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin stock,600.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobe,560.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin simbolo,559.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin satoshi,558.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin surgiu quando,557.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin subiu hoje,556.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin standard,555.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin scan,554.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin status invest,553.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin stock to flow,552.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobe ou desce,551.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin solana hoje,550.0,br,chrome,web,expansao_s,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin today,850.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin tempo real,700.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin tendencia,602.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin trump,601.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcointrade,600.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin to real,559.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin to dolar,558.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin to you,557.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin to dollar,556.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin treasury company,555.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin to brl,554.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin talk,553.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ticker,552.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin tem lastro,551.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin tem imposto de renda,550.0,br,chrome,web,expansao_t,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd,1250.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usdt,601.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin us,600.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd hoje,561.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ultimos 6 meses,560.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd today,559.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ultimos 5 anos,558.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ultimas noticias,557.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd tradingview,556.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd cotação,555.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd grafico,554.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usdt hoje,553.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd agora,552.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd investing,551.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usdt binance,550.0,br,chrome,web,expansao_u,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin valor,1250.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai subir,900.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin valor hoje,602.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin valor dolar,601.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai cair,600.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vale a pena,559.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai cair mais,558.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin value,557.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vale a pena investir,556.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai subir ou cair,555.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai voltar a subir,554.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin valor em real,553.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin volta a subir,552.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin valor em 2010,551.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai continuar subindo,550.0,br,chrome,web,expansao_v,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallet,1251.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallpaper,1250.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin white paper,1050.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wikipedia,850.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallpaper 4k,601.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin whales,600.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wiki,558.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallet tracker,557.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallet sizes,556.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin well,555.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallets,554.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin widget,553.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallpaper celular,552.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallet check,551.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallet generator,550.0,br,chrome,web,expansao_w,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x dolar,1252.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x real,1251.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin xp,1250.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin xrp,850.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x ouro,700.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x criptomoeda,602.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x usd,601.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x ethereum,600.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin xp investimentos,556.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin xrp hoje,555.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x gold,554.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x m2,553.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x dolar grafico,552.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x real grafico,551.0,br,chrome,web,expansao_x,2025-12-11 21:07:47,,,,,,,,,,,,,,
