author,rating,title,content,votes,date
Mlbr0000013467,2,Flexgas Don’t work,Priority fee too low … I lost my time. Flexgas is fake.,0,2025-11-23T00:04:14-07:00
gibugiatto,5,Best wallet,"TW é a minha carteira preferida, muito funcional e rápida",0,2025-11-17T05:22:53-07:00
Gil8060,1,Scam,"The user reported an issue with stolen funds from their Trust Wallet. They initially requested to open a ticket and selected 'Security Issues (Report Phishing Scam/Fraudulent activity)' as the main category and 'Unauthorized Withdrawal from my Wallet/ Stolen Funds' as the subcategory. Details provided: - Trust- App/Extension Used: Mobile App (inferred from URL and app version screenshot) - Trust Wallet App Version: Version 11.53.0 (1398) - Connected ) Detailed Explanation: The user installed the Trust Wallet app, purchased BNB and USDT. They met someone virtually via WhatsApp who presented a link to a project within the app promising daily earnings. The user invested 5,000 euros with daily earnings of up to 2%. They were later presented with a 'birthday bonus' of 28,000 euros. Upon attempting to withdraw this amount, they were informed of a required German fee of approximately 5,800 euros (or USDT). Subsequently, the entire balance was debited from their wallet. The user added more USDT to cover the fee, and this amount was also debited. Later, they were informed of another fee of 2,800 dollars (US fee). The user deposited all their money, but their investment was not returned. The individual on WhatsApp continues to ask for more deposits to release investments and earnings, and even suggested inviting friends and family to invest. The user has invested around 10,000 euros and cannot recover their funds. They have screenshots of the app and WhatsApp conversations.",0,2025-10-24T18:57:52-07:00
Kaomega,1,Bugada a carteira,Ajeitem na partes das moedas não estão parecendo valor não…,0,2025-10-16T16:30:59-07:00
3kPROJECT,1,Meus fundos sumiram,"Meus fundos sumiram da minha carteira e nao consigo suporte para falar com vcs,nao fiz transações nenhuma e do dia para noite meu dinheiro sumil da carteira ,nao tem extratos d transaçoes nem no app nem na blockcahin",0,2025-10-12T19:52:34-07:00
pedroh20,3,Asset Hub KSM,Onde está a atualização do Asset Hub Kusama? Não aparece o saldo na conta,0,2025-10-08T14:28:55-07:00
Log 1234 log,1,Download interrompido no 6s,"Não faz download no iPhone 6s. E agora o que fazer preciso transferir para outro celular, perdi tudo ???",0,2025-09-22T18:53:53-07:00
Pedro35521,1,Atualização deixando app lento,"A última atualização que fizeram deixou o aplicativo extremamente lento e ruim de usar, poderia lançar uma atualização e concertar né… Uso iPhone e está bem ruim de usar.",0,2025-09-19T17:57:23-07:00
Mrcojoness,2,Updated to destroy,"Don’t know what you guys were thinking when decided to put this massive update on the app. The app now is ULTRA heavy. Even with a 15 pro max the app is super slow to load the wallets and change btw wallets. 
Really really disappointed",0,2025-09-16T14:21:40-07:00
Gabriel Amantini,1,Wallet bug,"My founds have despaired from  the earn section of my wallet. I check on chain and my money still on the aave bsc protocol but I can’t access. The support is terrible, is a chatbot that can’t help in anything",0,2025-09-09T07:57:19-07:00
