author,rating,title,content,votes,date
jonnathanweber,3,Sophia não serve pra nada,Sophia não serve pra nada,0,2025-11-08T10:59:25-07:00
Pietro Barion,1,Avaliação,Fiz um pix e não chegou a conta perdei dinheiro,0,2025-11-07T08:47:21-07:00
Homemputo,1,Lixo,"Precisei de dinheiro com urgência,tomei no reto! Saiam desse lixo! Impossível sacar!",0,2025-10-09T12:27:27-07:00
Gajsjjdj,1,Ruim,"App horrível to a uma semana tentando verificar a minha conta e nada, suport lento demais",0,2025-09-28T15:49:45-07:00
FSCfefas,3,"Gostei da plataforma, porém…",Falta informações dos ativos adquiridos: i) preço médio; ii) custo de aquisição; e iii) variação do preço em reais e porcentagem.,0,2025-09-17T06:15:11-07:00
diguidin07,4,Bom!,"Demoraram um pouco para resolver meu problema mais são muito educados, to gostando",0,2025-06-23T05:15:39-07:00
@elsedolls,1,Não consegue sacar,"Péssimo app . O reconhecimento fácil deles não funciona. Você não consegue sacar o dinheiro. Estou tentando há semanas. Eles mandam verificar a conta com reconhecimento fácil mas não funciona . Resultado: não csei n sigo sacar meu dinheiro. E a taxa de saque deles é muito alta, não vale a pena. Ainda bem que coloquei só dez reais para experimentar. Pelo jeito que não funciona vou perder meu dinheiro. Ainda bem que não sou boba e sempre testo o app antes. Tem outro app melhor, com taxa menor no saque e que funciona muito bem. A gente quer ajudar pq é do Brasil mas aí vcc é que perde.",0,2025-06-04T11:11:08-07:00
Gujjgsp,1,Verificacao confusa e impossível,Verificacao quase impossível,0,2025-05-28T06:27:38-07:00
Araújo Digital,1,Péssima corretora,Não entrem,0,2025-03-04T04:43:15-07:00
salve as crianças,5,Deixou de ser bom!!!!,Não atualizou as recompensas!!!,0,2025-02-20T13:12:12-07:00
RousseletD,5,Voltou a funcionar,"Atualizaram o app e as funções voltaram, recomendo",0,2025-02-20T03:45:31-07:00
gm_oliveira,2,Problemas com a atualização,"Desde a ultima atualização não consigo mais fazer login, pede para atualizar o App, mas já está na versão atual. Na tentativa de fazer o login no navegador, o código também não é enviado para meu número cadastrado. Preferia antes, porque ao acessar as criptos diárias, tinha uma maior frequência na plataforma. Sinceramente pensando em excluir o App",0,2025-02-13T17:12:27-07:00
gdhg g,3,Moedas semanais,Antes era todos os dias moedas agora é semanal,0,2025-02-07T02:55:29-07:00
xandesnt,3,Atualização,"Pede para atualizar, mas não aparece atualização para fazer.",0,2025-01-29T13:56:01-07:00
YvaneteCRodrigues,5,Recompensa não atualiza mais,A recompensa diária de criptomoedas não atualiza mais desde a última atualização do programa. É uma pena.,0,2025-01-25T16:24:40-07:00
Mkzim👽,1,🫠,Botei 100 R$ e n consigo tirar🤡 e e a verificação nao aceita a indentidade,0,2025-01-20T15:19:41-07:00
Jotav 7,3,Me Roubaram!!,"Fui sacar meu dinheiro que tinha colocado em bitcoins e o app fechou, quando abri não estava mais com o dinheiro e não tinha como sacar.",0,2025-01-20T09:51:37-07:00
Bao demasis,5,A,"Bom dmss, para pessoas menor de idade e ainda mais e melhor pra gente pq n precisa colocar em dólar, única parte ruim é q o mínimo é 5$, de resto nota 10/10 slc",0,2025-01-19T20:23:04-07:00
Hilariofjunior,1,Triste para sacar,"Fui sacar pela 2 vez, só dor de cabeça. Meu PIN errado ? Como, se só uso o mesmo padrão. Para depositar não pede, agora para sacar sim. Na primeira não tive nenhuma dor de cabeça, já que o valor era apenas para testar. Agora para recuperar, preciso tirar foto com placa escrita. Palhaçada! Pena que não tem como dar -1 estrela",0,2025-01-19T07:34:47-07:00
Eutiagooooo,2,App nao abre,"App nao abre! Eu coloco meus dados e senha e em seguida pede pra atualizar na loja de apps, vou na loja e nao tem atualização nenhuma.. quero saber como vou retirar meu dinheiro..
Ja tentei desinstalar e instalar dnv, mas nao adianta.",0,2025-01-11T07:27:45-07:00
Soares3342,1,Não consigo entra na minha conta,Já faz mais de 2 anos que eu tento entra na minha conta não importa quantas vezes eu troque minha senha e coloque o cpf eu preciso ter acesso ao meu antigo número de telefone e o suporte não ajuda em nada na minha situação,0,2024-12-16T15:40:26-07:00
WM6969MW,1,Ótima em ser a pior kkk,"Se você pensa em uma corretora rápida, que vende seus btc em um bom preço! Vc está na corretora errada kkk vai na Binance que é jogo, pq eles não querem enviar meu dinheiro pois não tenho verificação, mas para depositar não precisa, conveniente só para eles.",0,2024-12-07T14:21:18-07:00
podeserbarto,1,Golpistas,"Esse aplicativo não presta. 
Fiz um depósito para negociar em cripto e, quando você tenta sacar, eles te obrigam a fazer uma verificação que nem existe. Pedem para enviar uma foto que sempre dá problemas, fazendo com que seu dinheiro fique travado lá. Vou processar eles. Não caiam nessa malandragem.",0,2024-12-07T02:28:16-07:00
Camera04,1,Muito problema,"Simplesmente n consigo tirar mais sacar, pq meu pin foi bloqueado, e Quando vou enviar a foto pra tentar  desbloquear o app diz q não tem tem foto alguma,",0,2024-11-25T19:19:55-07:00
kaksjajdhs,1,Taxas abusivas,"O app não funciona, as taxas são abusivas, na opção de saque aparece que vai ser sacado x e cai outro valor totalmente diferente na conta. Não vale mesmo ter dinheiro em nenhuma corretora no Brasil.",0,2024-11-22T23:53:12-07:00
Eudmar,3,Alertas de preços,"Uso o app a mais de 3 anos, mas depois desta atualização os alertas de preços não estão abrindo mais, ajuda muito esses alertas a fazer os controles, agradeceria muito se voltasse a funcionar.",0,2024-11-21T20:59:28-07:00
fabiojgomes,1,Não é possível verificar a conta,"O app está com problemas, não aceita verificar a conta, rejeita todas as imagens de qualquer documento.",0,2024-11-19T05:58:35-07:00
guiiiiiiiiiiilherme,5,Verificação de conta é impossível,"O título já resume todo o problema, sem a verificação, é impossível fazer transações pix, e até ter limites mais elevados. O app claramente está com problemas em seu sistema de verificação, pois não aceita nenhuma foto do documento que seja. Por favor, corrijam.",0,2024-11-16T06:20:58-07:00
Mexicano77,2,Erro 401,"Fica dando este erro 401 no iPhone e ainda cobram Taxa 0,50% + 2,00 reais para saques, sendo que o PIX é gratuito, isso é uma brincadeira.",0,2024-11-15T12:44:55-07:00
Gustavo_09,1,Péssimo.,Muito caro a taxa pra sacar e as ferramentas são péssimas.,0,2024-11-09T14:39:08-07:00
santos_bla,1,Não consigo logar,"Tenho conta verificada pela web e não consigo entrar pelo aplicativo, indica erro para atualizar a App Store, já verifiquei e está atualizado.",0,2024-11-08T07:43:37-07:00
Ray Cristiny,1,Não consigo entrar no App,"Não consigo entrar, diz que minha senha está errada e já modifiquei e não vai",0,2024-10-24T15:41:57-07:00
jean norcia,5,Brasil bitcoin,"Nao estou conseguindo fazer o login, a conta saiu do ar e no recarregamento da senha errei 4 vezes e bloqueou",0,2024-10-08T08:57:13-07:00
Leoopestana,2,Fiz uma solicitado em pix e não chegou,Estou tendo dificuldade preciso do meu dinheiro e não recebi de imediato pediram para autorizar no e-mail e não chegou nada no e-mail,0,2024-09-21T05:24:27-07:00
paucup,1,Sem acesso e sem suporte,App não abre aparece senha expirada Tentei contato não consigo apaguei e instalei novamente e nada,0,2024-07-19T13:34:39-07:00
DARLENEBICALHO,1,Confusa e fraudulenta,O banco não faz transferência por medo de golpe a esta plataforma,0,2024-07-12T11:29:50-07:00
Zoro Flamenguista,2,Ok,"Foi minha porta de entrada para o mundo cripto mas as taxas de saque me desanimaram bastante, a listagem de moedas sempre acontece depois da valorização que a gente procura e as cripto de graça parecem que nunca vão cair num valor legal, sempre pagam 5 centavos, tinha muito potencial.",0,2024-06-17T12:45:56-07:00
jakbh37,1,Larápios,"Fujam destes bandidos, tem carteiras bem mais honestas que estes caras!  São ladroes mesmo e se quiserem pode me chamar que provo, taxas enormes e ainda dificulta tudo pra ficar com seus fundos’ BANDIDOS!!!",0,2024-06-03T15:25:48-07:00
E XXz,1,Cuidado.,"Depois de algum tempo entendi o golpe desse aplicativo: eles te dão micro quantidades de criptomoedas sendo a quantidade minima de negociação de 5,00. Para se livrar dessas micro quantidades o que você fazer? Comprar mais para vender na quantidade minima exigida, pagando taxas duas vezes.",0,2024-04-22T15:58:22-07:00
paulorica,1,Pior corretora do momento,Não consigo secar ê golpe não baixe esse aplicativo,0,2024-04-16T08:26:41-07:00
Rafaelm7ofc,1,NÃO USEM ESSE LIXO,Estou tentando alterar meu número de celular por não ter acesso ao antigo simplesmente mandaram eu fazer um formulário eu fiz. Eles falou que esqueci de enviar uma foto segurando um papel escrito à mão falando sobre a alteração do número em que anos vocês viver ? Uma coisa tão simples de resolver pelo chat!!! Fui cancelar a conta de raiva precisa de um monte de burocracias para isso também ou seja não usem esse lixo. Usem a binance a maior do mundo tudo mais simples e pratico,0,2024-04-05T16:06:41-07:00
Tsukkibah,3,App não abre,"aplicativo só abre a primeira vez, depois ele não abre mais e é necessário desinstalar e instalar novamente para poder usar",0,2024-03-24T06:17:14-07:00
Willdrew,1,App,App não abre 🙄,0,2024-03-22T12:57:57-07:00
@akilakawato,3,Está com problema,"Depois da atualização o aplicativo não reage quando você clica em “entrar”.  O único jeito é desinstalando e instalando de novo, aí dá pra entrar. Porém no dia seguinte quando você clica na notificação pra resgatar moeda diária ele volta à estaca zero e você precisa desinstalar e instalar novamente.",0,2024-03-21T06:42:17-07:00
Alexandre Blume,1,App não funciona,"Infelizmente nao permite entrar com a senha, tela fica trancada. 
Já fiz diversas reclamações e nada de solução. Não recomendo usar o aplicativo",0,2024-03-20T05:00:25-07:00
TIFODSNDKDQ,1,App não abre e está atualizado,"Desde o dia 06/02/2024 eu não consigo mais acessar o aplicativo, eu digito o meu CPF e a senha e clico em acessar e ele não entra. 
Já apaguei e instalei o aplicativo várias vezes mas não consigo mais acessar o aplicativo. 
Gostaria de saber o que posso fazer, pois se eu tento acessar pelo notebook ele não envia o token de acesso para o número do meu celular cadastrado.",0,2024-03-19T05:41:42-07:00
Paulinho9mm,1,App está com problema!,"Não abre, quando dá acesso é porque desentalar e estala de novo tenho valores me preocupa muito uma possível roubo da própria plataforma com teve em várias outras plataformas",0,2024-03-17T14:33:33-07:00
Nando71-2021,1,Falha no login,Meu app após atualização não faz mais login. Altero a senha e a senha sempre permanece incorreta. Preciso saber realmente como posso realizar login e ter acesso aos meus investimentos,0,2024-03-12T13:37:23-07:00
App não abre na Apple,1,O app não abre para iPhone,Péssimo ficar sem acessar e perder negociação!!!!,0,2024-03-11T09:31:43-07:00
digao878,2,Atualização,"Depois da atualização ficou muito ruim, entro agora aí depois o app trava, tenho que desinstalar e instalar novamente para poder acessar",0,2024-03-10T16:46:22-07:00
