author,rating,title,content,votes,date
andre.nalepa,1,Extorsão!,"Paguei 0,0004 BTC para fazer uma transferência. Quase 200 reais só em taxa. Isso é abusivo! É uma extorsão",0,2025-11-27T10:48:14-07:00
julio maniero,5,Simples,Excelente,0,2025-10-03T21:32:12-07:00
Ziinjrn,1,Péssimo,"Te roubam na cara dura, não processa de imediato as ordens, carteiras inteligentes que nem acompanham o melhor momento de compra/venda. Especialistas que são uma piada. Uma vergonha. Ainda apagam as avaliações negativas. Mediocridade pura!",0,2025-09-25T10:38:17-07:00
Mr. Lawyer,4,"É bom, mas pode melhorar","O app oferece quase todas as atividades do desktop, porém peca por não apresentar as ordens incluídas, não oferecer layout para celular, não se consegue acompanhar o mercado de forma intuitiva…",0,2025-04-18T07:19:06-07:00
Whats virtual só pioram,1,Pessimo,"Nunca usem essa empresa, é puro desrespeito, o suporte é péssimo, os  funcionários te ignoram, a plataforma é engessada, não cumprem o que prometem, voce vai perder seu dinheiro. Fujam enquanto tem tempo.",0,2025-04-05T14:10:24-07:00
rdmoises,1,Não caiam nessa!,"O app é bem intuitivo e fácil de usar, mas tem algumas malandragens. A minha dica é: não escolham as tais carteiras “inteligentes” que são inteligentes somente para os desenvolvedores do app. Você coloca o valor nela e automaticamente a compra das cripto é feita pelo maior valor de mercado, mas quando você vende alguma moeda pelo valor de mercado, eles utilizam sempre como base o valor mais baixo!",0,2025-02-22T04:02:01-07:00
Silvaneex,1,Golpe,"Eles vão roubar seu dinheiro,  meu dinheiro está preso a uma semana e eles não me dão uma resposta, não caem no golpe desse app
É só ir ler os comentários no Instagram dele e no reclame aqui",0,2025-02-17T02:41:24-07:00
guilhermeclv,3,MEXC é melhor,"Sistema meio lento, conversão bem spredada e taxa de saque",0,2025-01-07T10:47:52-07:00
Mikaelmsc,1,Não consigo acessar,Não estou conseguindo acessar minha conta.,0,2024-11-18T13:06:55-07:00
villefhd,1,lixo,saque feito não caiu na minha conta bancária,0,2024-11-15T16:37:42-07:00
Uau Trem Bão,5,CoinNext,"O aplicativo é bom e é fácil de se usar, só estou aguardando uma mega valorização dos MemeCoin. Oremos para que seja rápido kk",0,2024-10-26T04:34:47-07:00
cacapz,1,muito ruim,"NÃO RECOMENDO!!!! a corretora não é transparente quanto aos rendimentos, o aplicativo tem as informações falhas, os preços não acompanham o restante do mercado, as taxas são abusivas para saque e mais ainda para conversão. as avaliações positivas devem ser compradas, não é possível.",0,2024-08-08T04:10:23-07:00
Usuário_insatisfeito1000,5,Cripto Rico,Melhor Corretora,0,2024-07-15T18:37:37-07:00
Daniel83848382,1,Lixo,Um lixo,0,2024-06-23T16:02:55-07:00
WebertLopez,5,Melhor opção do mercado!,"Suporte impecável, plataforma limpa e simples, facilidade e praticidade no cadastro, depósito, compra, venda e saque… Perfeita!",0,2024-06-11T11:36:48-07:00
Shikamaru97,1,Pior app de todos os tempo,"Não baixem!! Os bônus são todos fakes, as taxas são absurdas, vocês não vão ganhar nada só vão perder, corram enquanto é tempo.",0,2024-04-11T04:40:42-07:00
ptrtng,1,1/3 do valor,"HBAR estava em 0,65 e baixou para 0,45. Ao tentar comprar ""em baixa"" a Coinext manteve o valor de 0,65 o tempo todo..!!!. Agora para vender a cotação está em 0,55!!! 1/3 do valor total do token é retido em taxas???!!!! Tirei tudo e encerrei conta.",0,2024-03-31T12:00:14-07:00
@patrickbateman,1,FRAUDE,Realizei o depósito necessário ao cadastrar a conta e não recebi o bônus anunciado. Impossível entrar em contato com o suporte. Taxa de saque em Real absurda. Horrível. Não recomendo. Fujam disso.,0,2024-03-08T09:02:00-07:00
Silvioscss,1,Lixo tô tentando sacar e pede para confirmar e-mail mais o e-mail não chega,Ae fica difícil,0,2024-02-05T07:31:49-07:00
jose173783,5,Corretora excelente e confiável,Parabéns a toda a equipe!! Amo operar com vocês,0,2024-01-15T11:10:20-07:00
Ravel Tiano,1,Não Processa os dados,"Não consigo comprar e vender ações pois fica carregando e nunca termina o carregamento,pessima plataforma ,estou a dois dias tentando vender a ação e não consigo ,pessimo",0,2024-01-13T23:03:38-07:00
AAP Top 10,5,Muito bom,Excelente,0,2024-01-02T13:32:36-07:00
jogabri,5,Rentabilidade em relação ao lucro/prejuízo,Acho que seria bom colocar a rentabilidade % anual para que possa manter ou aumentar mais compra para fazer um bom equilíbrio financeiro,0,2023-12-29T08:52:25-07:00
